,Language,Name,Symbol
2282,Mayan,Voiceless uvular plosive,q
2283,Mayan,Voiced dental and alveolar taps and flaps,ɾ
2284,Mayan,Voiceless alveolar fricative,s
2285,Mayan,Voiceless alveolar plosive,t
2286,Mayan,Voiceless alveolar affricate,ts
2287,Mayan,Voiced labial–velar approximant,w
2288,Mayan,Voiceless postalveolar fricative,ʃ
2289,Mayan,Voiced palatal approximant,j
2290,Mongolian,Voiceless labiodental fricative,f
2291,Mongolian,Voiced velar plosive,g
2292,Mongolian,Voiced uvular plosive,ɢ
2293,Mongolian,Voiced alveolar lateral fricative,ɮ
2294,Mongolian,Voiced bilabial nasal,m
2295,Mongolian,Voiced alveolar nasal,n
2296,Mongolian,Voiced velar nasal,ŋ
2297,Mongolian,Voiceless bilabial plosive,p
2298,Mongolian,Voiced alveolar trill,r
2299,Mongolian,Voiceless alveolar fricative,s
2300,Mongolian,Voiceless postalveolar fricative,ʃ
2301,Mongolian,Voiceless alveolar plosive,t
2302,Mongolian,Voiced labial–velar approximant,w
2303,Mongolian,Voiceless velar fricative,x
2304,Astur-Leonese,Voiced bilabial plosive,b
2305,Astur-Leonese,Voiced bilabial plosive,b
2306,Astur-Leonese,Voiceless bilabial fricative,ɸ
2307,Astur-Leonese,Voiced bilabial fricative,β
2308,Astur-Leonese,Voiced bilabial fricative,β
2309,Astur-Leonese,Voiced bilabial fricative,β
2310,Astur-Leonese,Voiceless bilabial fricative,ɸ
2311,Astur-Leonese,Voiced dental plosive,d
2312,Astur-Leonese,Voiced dental fricative,ð
2313,Astur-Leonese,Voiced dental fricative,ð
2314,Astur-Leonese,Voiced dental fricative,ð
2315,Astur-Leonese,Voiceless dental fricative,θ
2316,Astur-Leonese,Voiceless labiodental fricative,f
2317,Astur-Leonese,Voiceless bilabial fricative,ɸ
2318,Astur-Leonese,Voiceless labiodental fricative,f
2319,Astur-Leonese,Voiceless glottal fricative,h
2320,Astur-Leonese,Voiced uvular fricative,ʁ
2321,Astur-Leonese,Voiced velar plosive,ɡ
2322,Astur-Leonese,Voiced velar plosive,ɡ
2323,Astur-Leonese,Voiceless uvular fricative,χ
2324,Astur-Leonese,Voiced velar nasal,ŋ
2325,Astur-Leonese,Voiced uvular fricative,ʁ
2326,Astur-Leonese,Voiced velar fricative,ɣ
2327,Astur-Leonese,Voiced velar fricative,ɣ
2328,Astur-Leonese,Voiceless velar fricative,x
2329,Astur-Leonese,Voiced palatal fricative,ʝ
2330,Astur-Leonese,Voiceless glottal fricative,h
2331,Astur-Leonese,Voiced palatal lateral approximant,ʎ
2332,Astur-Leonese,Voiced palatal fricative,ʝ
2333,Astur-Leonese,Voiced palatal approximant,j
2334,Astur-Leonese,Voiced palatal affricate,ɟʝ
2335,Astur-Leonese,Voiced postalveolar affricate,dʒ
2336,Astur-Leonese,Voiced postalveolar fricative,ʒ
2337,Astur-Leonese,Voiceless velar plosive,k
2338,Astur-Leonese,Voiced alveolar lateral approximant,l
2339,Astur-Leonese,Voiced alveolar lateral approximant,l
2340,Astur-Leonese,Voiced alveolar lateral approximant,l
2341,Astur-Leonese,Voiced dental and alveolar taps and flaps,ɾ
2342,Astur-Leonese,Voiced palatal lateral approximant,ʎ
2343,Astur-Leonese,Voiced bilabial nasal,m
2344,Astur-Leonese,Voiced alveolar nasal,n
2345,Astur-Leonese,Voiced velar nasal,ŋ
2346,Astur-Leonese,Voiced palatal nasal,ɲ
2347,Astur-Leonese,Voiceless bilabial plosive,p
2348,Astur-Leonese,Voiced alveolar trill,r
2349,Astur-Leonese,Voiced alveolar trill,r
2350,Astur-Leonese,Voiced alveolar trill,r
2351,Astur-Leonese,Voiced dental and alveolar taps and flaps,ɾ
2352,Astur-Leonese,Voiced dental and alveolar taps and flaps,ɾ
2353,Astur-Leonese,Voiced dental and alveolar taps and flaps,ɾ
2354,Astur-Leonese,Voiceless apico-alveolar fricative,s
2355,Astur-Leonese,Voiceless apico-alveolar fricative,s
2356,Astur-Leonese,Voiceless apico-alveolar fricative,s̺
2357,Astur-Leonese,Voiceless glottal fricative,h
2358,Astur-Leonese,Voiced dental fricative,ð
2359,Astur-Leonese,Voiced apico-alveolar fricative,z̺
2360,Astur-Leonese,Voiced alveolar fricative,z
2361,Astur-Leonese,Voiced glottal fricative,ɦ
2362,Astur-Leonese,Voiceless dental plosive,t
2363,Astur-Leonese,Voiceless postalveolar affricate,tʃ
2364,Astur-Leonese,Voiced labiodental fricative,v
2365,Astur-Leonese,Voiced glottal fricative,ɦ
2366,Astur-Leonese,Voiced labiodental fricative,v
2367,Astur-Leonese,Voiceless dental fricative,θ
2368,Astur-Leonese,Voiced alveolar plosive,d
2369,Astur-Leonese,Voiceless dental fricative,θ
2370,Astur-Leonese,Voiceless dental sibilant fricative,s̻
2371,Astur-Leonese,Voiceless glottal fricative,h
2372,Astur-Leonese,Voiced dental fricative,ð
2373,Astur-Leonese,Voiced dental sibilant fricative,z̻
2374,Astur-Leonese,Voiced dental fricative,ð
2375,Astur-Leonese,Voiced glottal fricative,ɦ
2376,Astur-Leonese,Voiceless alveolo-palatal fricative,ʃ
2377,Astur-Leonese,Voiceless alveolar fricative,s
2378,Astur-Leonese,Voiceless postalveolar fricative,ʃ
2379,Astur-Leonese,Voiceless glottal fricative,h
2380,Astur-Leonese,Voiced postalveolar fricative,ʒ
2381,Astur-Leonese,Voiced postalveolar fricative,ʒ
2382,Astur-Leonese,Voiced glottal fricative,ɦ
2383,Nahuatl,Glottal stop,ʔ
2384,Nahuatl,Voiceless glottal fricative,h
2385,Nahuatl,Voiced palatal approximant,j
2386,Nahuatl,Voiceless velar plosive,k
2387,Nahuatl,Voiceless glottal fricative,h
2388,Nahuatl,Voiceless velar plosive,k
2389,Nahuatl,Voiceless velar plosive,k
2390,Nahuatl,Voiceless velar plosive,k
2391,Nahuatl,Voiced alveolar lateral approximant,l
2392,Nahuatl,Voiceless alveolar lateral fricative,ɬ
2393,Nahuatl,Voiced bilabial nasal,m
2394,Nahuatl,Voiced alveolar nasal,n
2395,Nahuatl,Voiceless alveolar nasal,n̥
2396,Nahuatl,Voiced velar nasal,ŋ
2397,Nahuatl,Voiced velar nasal,ŋ
2398,Nahuatl,Voiceless bilabial plosive,p
2399,Nahuatl,Voiceless alveolar fricative,s̻
2400,Nahuatl,Voiceless postalveolar fricative,ʃ
2401,Nahuatl,Voiceless alveolar plosive,t
2402,Nahuatl,Voiced labial–velar approximant,w
2403,Nahuatl,Voiced bilabial fricative,β
2404,Nahuatl,Voiceless bilabial fricative,ɸ
2405,Nahuatl,Voiceless labial–velar fricative,ʍ
2406,Nahuatl,Voiceless glottal fricative,h
2407,Nahuatl,Voiced bilabial plosive,b
2408,Nahuatl,Voiced bilabial fricative,β
2409,Nahuatl,Voiced dental plosive,d
2410,Nahuatl,Voiced dental approximant,ð
2411,Nahuatl,Voiceless labiodental fricative,f
2412,Nahuatl,Voiced velar plosive,ɡ
2413,Nahuatl,Voiced velar fricative,ɣ
2414,Nahuatl,Voiced palatal nasal,ɲ
2415,Nahuatl,Voiced alveolar trill,r
2416,Nahuatl,Voiced dental and alveolar taps and flaps,ɾ
2417,Neapolitan,Voiced bilabial plosive,b
2418,Neapolitan,Voiced dental plosive,d
2419,Neapolitan,Voiced dental affricate,dz
2420,Neapolitan,Voiced postalveolar affricate,dʒ
2421,Neapolitan,Voiceless labiodental fricative,f
2422,Neapolitan,Voiced velar plosive,ɡ
2423,Neapolitan,Voiced palatal plosive,ɟ
2424,Neapolitan,Voiced palatal fricative,ʝ
2425,Neapolitan,Voiceless velar plosive,k
2426,Neapolitan,Voiceless palatal plosive,c
2427,Neapolitan,Voiced alveolar lateral approximant,l
2428,Neapolitan,Voiced bilabial nasal,m
2429,Neapolitan,Voiced labiodental nasal,ɱ
2430,Neapolitan,Voiced alveolar nasal,n
2431,Neapolitan,Voiced velar nasal,ŋ
2432,Neapolitan,Voiced palatal nasal,ɲ
2433,Neapolitan,Voiceless bilabial plosive,p
2434,Neapolitan,Voiced alveolar trill,r
2435,Neapolitan,Voiceless dental sibilant fricative,s
2436,Neapolitan,Voiceless postalveolar fricative,ʃ
2437,Neapolitan,Voiceless dental plosive,t
2438,Neapolitan,Voiceless dental affricate,ts
2439,Neapolitan,Voiceless postalveolar affricate,tʃ
2440,Neapolitan,Voiced labiodental fricative,v
2441,Neapolitan,Voiced dental sibilant fricative,z
2442,Neapolitan,Voiced postalveolar fricative,ʒ
2443,Neapolitan,Voiced palatal approximant,j
2444,Neapolitan,Voiced labial–velar approximant,w
2445,Nepali,Voiced bilabial plosive,b
2446,Nepali,Voiced dental plosive,d
2447,Nepali,Voiced retroflex plosive,ɖ
2448,Nepali,Voiced retroflex flap,ɽ
2449,Nepali,Voiced velar plosive,ɡ
2450,Nepali,Voiced glottal fricative,ɦ
2451,Nepali,Voiceless velar plosive,k
2452,Nepali,Voiced alveolar lateral approximant,l
2453,Nepali,Voiced bilabial nasal,m
2454,Nepali,Voiced alveolar nasal,n
2455,Nepali,Voiced velar nasal,ŋ
2456,Nepali,Voiced retroflex nasal,ɳ
2457,Nepali,Voiceless bilabial plosive,p
2458,Nepali,Voiced alveolar trill,r
2459,Nepali,Voiced dental and alveolar taps and flaps,ɾ
2460,Nepali,Voiceless alveolar fricative,s
2461,Nepali,Voiceless dental plosive,t
2462,Nepali,Voiceless retroflex plosive,ʈ
2463,Nepali,Voiced labial–velar approximant,w
2464,Nepali,Voiced palatal approximant,j
2465,Northern_Thai,Voiced bilabial plosive,b
2466,Northern_Thai,Voiced alveolar plosive,d
2467,Northern_Thai,Voiceless labiodental fricative,f
2468,Northern_Thai,Voiceless glottal fricative,h
2469,Northern_Thai,Voiced palatal approximant,j
2470,Northern_Thai,Voiceless velar plosive,k
2471,Northern_Thai,Voiced alveolar lateral approximant,l
2472,Northern_Thai,Voiced bilabial nasal,m
2473,Northern_Thai,Voiced alveolar nasal,n
2474,Northern_Thai,Voiced velar nasal,ŋ
2475,Northern_Thai,Voiced palatal nasal,ɲ
2476,Northern_Thai,Voiceless bilabial plosive,p
2477,Northern_Thai,Voiced alveolar trill,r
2478,Northern_Thai,Voiceless alveolar fricative,s
2479,Northern_Thai,Voiceless alveolar plosive,t
2480,Northern_Thai,Voiceless alveolo-palatal affricate,tɕ
2481,Northern_Thai,Voiced labial–velar approximant,w
2482,Northern_Thai,Voiceless velar fricative,x
2483,Northern_Thai,Glottal stop,ʔ
2484,Norwegian,Voiced bilabial plosive,b
2485,Norwegian,Voiceless alveolo-palatal fricative,ç
2486,Norwegian,Voiced alveolar plosive,d
2487,Norwegian,Voiced retroflex plosive,ɖ
2488,Norwegian,Voiceless labiodental fricative,f
2489,Norwegian,Voiced velar plosive,ɡ
2490,Norwegian,Voiceless glottal fricative,h
2491,Norwegian,Voiced palatal approximant,j
2492,Norwegian,Voiceless velar plosive,k
2493,Norwegian,Voiced alveolar lateral approximant,l
2494,Norwegian,Voiced bilabial nasal,m
2495,Norwegian,Voiced alveolar nasal,n
2496,Norwegian,Voiced retroflex nasal,ɳ
2497,Norwegian,Voiced velar nasal,ŋ
2498,Norwegian,Voiceless bilabial plosive,p
2499,Norwegian,Voiced dental and alveolar taps and flaps,r
2500,Norwegian,Voiced retroflex flap,ɽ
2501,Norwegian,Voiceless alveolar fricative,s
2502,Norwegian,Voiceless retroflex fricative,ʂ
2503,Norwegian,Voiceless alveolar plosive,t
2504,Norwegian,Voiceless retroflex plosive,ʈ
2505,Norwegian,Voiced labiodental fricative,v
2506,Norwegian,Voiceless retroflex affricate,ʈʂ
2507,Occitan,Voiced bilabial plosive,b
2508,Occitan,Voiced bilabial fricative,β
2509,Occitan,Voiced dental plosive,d
2510,Occitan,Voiced alveolar affricate,dz
2511,Occitan,Voiced postalveolar affricate,dʒ
2512,Occitan,Voiced dental fricative,ð
2513,Occitan,Voiceless labiodental fricative,f
2514,Occitan,Voiced velar plosive,ɡ
2515,Occitan,Voiced velar fricative,ɣ
2516,Occitan,Voiceless velar plosive,k
2517,Occitan,Voiced alveolar lateral approximant,l
2518,Occitan,Voiced palatal lateral approximant,ʎ
2519,Occitan,Voiced bilabial nasal,m
2520,Occitan,Voiced alveolar nasal,n
2521,Occitan,Voiced velar nasal,ŋ
2522,Occitan,Voiced palatal nasal,ɲ
2523,Occitan,Voiceless bilabial plosive,p
2524,Occitan,Voiced alveolar trill,r
2525,Occitan,Voiced dental and alveolar taps and flaps,ɾ
2526,Occitan,Voiceless alveolar fricative,s
2527,Occitan,Voiceless dental plosive,t
2528,Occitan,Voiceless alveolar affricate,ts
2529,Occitan,Voiceless postalveolar affricate,tʃ
2530,Occitan,Voiced alveolar fricative,z
2531,Occitan,Voiceless glottal fricative,h
2532,Occitan,Voiced uvular trill,ʀ
2533,Occitan,Voiceless postalveolar fricative,ʃ
2534,Occitan,Voiced labiodental fricative,v
2535,Occitan,Voiced postalveolar fricative,ʒ
2536,Odia,Voiced bilabial plosive,b
2537,Odia,Voiced dental plosive,d
2538,Odia,Voiced retroflex plosive,ɖ
2539,Odia,Voiced postalveolar affricate,dʒ
2540,Odia,Voiced velar plosive,ɡ
2541,Odia,Voiceless glottal fricative,h
2542,Odia,Voiced palatal approximant,j
2543,Odia,Voiceless velar plosive,k
2544,Odia,Voiced alveolar lateral approximant,l
2545,Odia,Voiced retroflex lateral approximant,ɭ
2546,Odia,Voiced bilabial nasal,m
2547,Odia,Voiced alveolar nasal,n
2548,Odia,Voiced retroflex nasal,ɳ
2549,Odia,Voiced velar nasal,ŋ
2550,Odia,Voiceless bilabial plosive,p
2551,Odia,Voiced dental and alveolar taps and flaps,ɾ
2552,Odia,Voiced retroflex flap,ɽ
2553,Odia,Voiceless alveolar fricative,s
2554,Odia,Voiceless dental plosive,t
2555,Odia,Voiceless retroflex plosive,ʈ
2556,Odia,Voiceless postalveolar affricate,tʃ
2557,Odia,Voiced labial–velar approximant,w
2558,Pashto,Voiced bilabial plosive,b
2559,Pashto,Voiced alveolar plosive,d
2560,Pashto,Voiced alveolar fricative,z
2561,Pashto,Voiced retroflex plosive,ɖ
2562,Pashto,Voiceless labiodental fricative,f
2563,Pashto,Voiced velar plosive,ɡ
2564,Pashto,Voiced velar fricative,ɣ
2565,Pashto,Voiceless glottal fricative,h
2566,Pashto,Voiced palatal approximant,j
2567,Pashto,Voiceless velar plosive,k
2568,Pashto,Voiced alveolar lateral approximant,l
2569,Pashto,Voiced bilabial nasal,m
2570,Pashto,Voiced alveolar nasal,n
2571,Pashto,Voiced velar nasal,ŋ
2572,Pashto,Voiced retroflex nasal,ɳ
2573,Pashto,Voiceless bilabial plosive,p
2574,Pashto,Voiceless uvular plosive,q
2575,Pashto,Voiced alveolar trill,r
2576,Pashto,Voiced alveolar lateral flap,ɺ
2577,Pashto,Voiced retroflex approximant,ɻ
2578,Pashto,Voiced retroflex flap,ɽ
2579,Pashto,Voiceless alveolar fricative,s
2580,Pashto,Voiceless postalveolar fricative,ʃ
2581,Pashto,Voiceless palatal fricative,ç
2582,Pashto,Voiceless velar fricative,x
2583,Pashto,Voiceless retroflex fricative,ʂ
2584,Pashto,Voiceless postalveolar fricative,ʃ
2585,Pashto,Voiceless alveolar plosive,t
2586,Pashto,Voiceless alveolar fricative,s
2587,Pashto,Voiceless retroflex plosive,ʈ
2588,Pashto,Voiced labial–velar approximant,w
2589,Pashto,Voiceless velar fricative,x
2590,Pashto,Voiced alveolar fricative,z
2591,Pashto,Voiced postalveolar fricative,ʒ
2592,Pashto,Voiced postalveolar fricative,ʒ
2593,Pashto,Voiced palatal fricative,ʝ
2594,Pashto,Voiced velar plosive,ɡ
2595,Pashto,Voiced retroflex fricative,ʐ
2596,Pashto,Voiced postalveolar fricative,ʒ
2597,Persian,Voiced bilabial plosive,b
2598,Persian,Voiced dental plosive,d
2599,Persian,Voiced postalveolar affricate,dʒ
2600,Persian,Voiceless labiodental fricative,f
2601,Persian,Voiced velar plosive,ɡ
2602,Persian,Voiced velar fricative,ɣ
2603,Persian,Voiceless uvular plosive,q
2604,Persian,Voiced uvular plosive,ɢ
2605,Persian,Voiced velar fricative,ɣ
2606,Persian,Voiceless uvular plosive,q
2607,Persian,Voiceless glottal fricative,h
2608,Persian,Voiced palatal approximant,j
2609,Persian,Voiced alveolar lateral approximant,l
2610,Persian,Voiced bilabial nasal,m
2611,Persian,Voiced alveolar nasal,n
2612,Persian,Voiced dental and alveolar taps and flaps,ɾ
2613,Persian,Voiced alveolar approximant,ɹ
2614,Persian,Voiceless alveolar fricative,s
2615,Persian,Voiceless postalveolar fricative,ʃ
2616,Persian,Voiced labiodental fricative,v
2617,Persian,Voiced labial–velar approximant,w
2618,Persian,Voiced labiodental fricative,v
2619,Persian,Voiceless velar fricative,x
2620,Persian,Voiced alveolar fricative,z
2621,Persian,Voiced postalveolar fricative,ʒ
2622,Persian,Glottal stop,ʔ
2623,Persian,Voiced velar nasal,ŋ
2624,Piedmontese,Voiced bilabial plosive,b
2625,Piedmontese,Voiced dental plosive,d
2626,Piedmontese,Voiced apico-alveolar affricate,dz
2627,Piedmontese,Voiced alveolo-palatal affricate,dʒ
2628,Piedmontese,Voiceless labiodental fricative,f
2629,Piedmontese,Voiced velar plosive,ɡ
2630,Piedmontese,Voiceless velar plosive,k
2631,Piedmontese,Voiced alveolar lateral approximant,l
2632,Piedmontese,Voiced bilabial nasal,m
2633,Piedmontese,Voiced alveolar nasal,n
2634,Piedmontese,Voiced velar nasal,ŋ
2635,Piedmontese,Voiced palatal nasal,ɲ
2636,Piedmontese,Voiceless bilabial plosive,p
2637,Piedmontese,Voiced dental and alveolar taps and flaps,r
2638,Piedmontese,Voiceless alveolar fricative,s
2639,Piedmontese,Voiceless dental plosive,t
2640,Piedmontese,Voiceless apico-alveolar affricate,ts
2641,Piedmontese,Voiceless alveolo-palatal affricate,tʃ
2642,Piedmontese,Voiced labiodental fricative,v
2643,Piedmontese,Voiced labiodental approximant,ʋ
2644,Piedmontese,Voiced alveolar retracted fricative,z
2645,Piedmontese,Voiced palatal lateral approximant,ʎ
2646,Piedmontese,Voiced alveolar approximant,ɹ
2647,Piedmontese,Voiceless postalveolar fricative,ʃ
2648,Piedmontese,Voiced postalveolar fricative,ʒ
2649,Portuguese,Voiced bilabial plosive,b
2650,Portuguese,Voiced bilabial plosive,b
2651,Portuguese,Voiced bilabial fricative,β
2652,Portuguese,Voiced dental fricative,ð
2653,Portuguese,Voiced dental plosive,d
2654,Portuguese,Voiced dental plosive,d
2655,Portuguese,Voiced postalveolar affricate,dʒ
2656,Portuguese,Voiceless labiodental fricative,f
2657,Portuguese,Voiced velar plosive,ɡ
2658,Portuguese,Voiced velar plosive,ɡ
2659,Portuguese,Voiced velar fricative,ɣ
2660,Portuguese,Voiceless velar plosive,k
2661,Portuguese,Voiced labial–velar approximant,w
2662,Portuguese,Voiced palatal lateral approximant,ʎ
2663,Portuguese,Voiced bilabial nasal,m
2664,Portuguese,Voiced dental nasal,n
2665,Portuguese,Voiced palatal nasal,ɲ
2666,Portuguese,Voiceless bilabial plosive,p
2667,Portuguese,Voiced uvular fricative,ʁ
2668,Portuguese,Voiceless velar fricative,ʁ
2669,Portuguese,Voiced dental and alveolar taps and flaps,ɾ
2670,Portuguese,Voiced dental and alveolar taps and flaps,ɾ
2671,Portuguese,Voiceless alveolar fricative,s
2672,Portuguese,Voiceless alveolar fricative,s
2673,Portuguese,Voiceless postalveolar fricative,ʃ
2674,Portuguese,Voiceless postalveolar fricative,ʃ
2675,Portuguese,Voiceless postalveolar affricate,tʃ
2676,Portuguese,Voiceless postalveolar affricate,tʃ
2677,Portuguese,Voiceless dental plosive,t
2678,Portuguese,Voiceless dental plosive,t
2679,Portuguese,Voiced labiodental fricative,v
2680,Portuguese,Voiced postalveolar fricative,ʒ
2681,Portuguese,Voiced postalveolar fricative,ʒ
2682,Portuguese,Voiced alveolar fricative,z
2683,Portuguese,Voiced alveolar fricative,z
2684,Portuguese,Voiced palatal approximant,j
2685,Portuguese,Voiced labial–velar approximant,w
2686,Punjabi,Voiced bilabial plosive,b
2687,Punjabi,Voiced dental plosive,d
2688,Punjabi,Voiced retroflex plosive,ɖ
2689,Punjabi,Voiced velar plosive,ɡ
2690,Punjabi,Voiced glottal fricative,ɦ
2691,Punjabi,Voiced palatal approximant,j
2692,Punjabi,Voiceless velar plosive,k
2693,Punjabi,Voiced alveolar lateral approximant,l
2694,Punjabi,Voiced retroflex lateral approximant,ɭ
2695,Punjabi,Voiced bilabial nasal,m
2696,Punjabi,Voiced dental nasal,n
2697,Punjabi,Voiced retroflex nasal,ɳ
2698,Punjabi,Voiced palatal nasal,ɲ
2699,Punjabi,Voiced velar nasal,ŋ
2700,Punjabi,Voiceless bilabial plosive,p
2701,Punjabi,Voiced dental and alveolar taps and flaps,ɾ
2702,Punjabi,Voiced retroflex flap,ɽ
2703,Punjabi,Voiceless alveolar fricative,s
2704,Punjabi,Voiceless dental plosive,t
2705,Punjabi,Voiceless retroflex plosive,ʈ
2706,Punjabi,Voiced labiodental approximant,ʋ
2707,Quechua,Voiceless glottal fricative,h
2708,Quechua,Voiced palatal approximant,j
2709,Quechua,Voiceless velar plosive,k
2710,Quechua,Voiced velar fricative,ɣ
2711,Quechua,Voiceless velar fricative,x
2712,Quechua,Voiceless velar affricate,kx
2713,Quechua,Voiceless velar fricative,x
2714,Quechua,Voiced alveolar lateral approximant,l
2715,Quechua,Voiced palatal lateral approximant,ʎ
2716,Quechua,Voiced bilabial nasal,m
2717,Quechua,Voiced alveolar nasal,n
2718,Quechua,Voiced palatal nasal,ɲ
2719,Quechua,Voiceless bilabial plosive,p
2720,Quechua,Voiced bilabial fricative,β
2721,Quechua,Voiceless bilabial fricative,ɸ
2722,Quechua,Voiceless bilabial affricate,pɸ
2723,Quechua,Voiceless bilabial fricative,ɸ
2724,Quechua,Voiceless uvular plosive,q
2725,Quechua,Voiced uvular plosive,ɢ
2726,Quechua,Voiceless uvular fricative,χ
2727,Quechua,Voiceless uvular fricative,χ
2728,Quechua,Voiced dental and alveolar taps and flaps,ɾ
2729,Quechua,Voiceless alveolar fricative,s
2730,Quechua,Voiceless postalveolar fricative,ʃ
2731,Quechua,Voiceless alveolar plosive,t
2732,Quechua,Voiceless alveolar affricate,ts
2733,Quechua,Voiceless dental fricative,θ
2734,Quechua,Voiceless postalveolar affricate,tʃ
2735,Quechua,Voiceless postalveolar fricative,ʃ
2736,Quechua,Voiced labial–velar approximant,w
2737,Romanian,Voiced bilabial plosive,b
2738,Romanian,Voiced dental plosive,d
2739,Romanian,Voiced postalveolar affricate,dʒ
2740,Romanian,Voiceless labiodental fricative,f
2741,Romanian,Voiced velar plosive,ɡ
2742,Romanian,Voiceless glottal fricative,h
2743,Romanian,Voiceless velar plosive,k
2744,Romanian,Voiced alveolar lateral approximant,l
2745,Romanian,Voiced bilabial nasal,m
2746,Romanian,Voiced dental nasal,n
2747,Romanian,Voiced velar nasal,ŋ
2748,Romanian,Voiceless bilabial plosive,p
2749,Romanian,Voiced alveolar trill,r
2750,Romanian,Voiceless dental sibilant fricative,s
2751,Romanian,Voiceless postalveolar fricative,ʃ
2752,Romanian,Voiceless dental plosive,t
2753,Romanian,Voiceless dental affricate,ts
2754,Romanian,Voiceless postalveolar affricate,tʃ
2755,Romanian,Voiced labiodental fricative,v
2756,Romanian,Voiced dental sibilant fricative,z
2757,Romanian,Voiced postalveolar fricative,ʒ
2758,Romanian,Voiced palatal nasal,ɲ
2759,Romansh,Voiced bilabial plosive,b
2760,Romansh,Voiced dental plosive,d
2761,Romansh,Voiced alveolo-palatal affricate,dʑ
2762,Romansh,Voiceless labiodental fricative,f
2763,Romansh,Voiced velar plosive,ɡ
2764,Romansh,Voiceless velar plosive,k
2765,Romansh,Voiced alveolar lateral approximant,l
2766,Romansh,Voiced palatal lateral approximant,ʎ
2767,Romansh,Voiced bilabial nasal,m
2768,Romansh,Voiced alveolar nasal,n
2769,Romansh,Voiced velar nasal,ŋ
2770,Romansh,Voiced palatal nasal,ɲ
2771,Romansh,Voiceless bilabial plosive,p
2772,Romansh,Voiced alveolar trill,r
2773,Romansh,Voiced uvular fricative,ʁ
2774,Romansh,Voiceless dental sibilant fricative,s
2775,Romansh,Voiceless postalveolar fricative,ʃ
2776,Romansh,Voiceless dental plosive,t
2777,Romansh,Voiceless dental affricate,ts
2778,Romansh,Voiceless alveolo-palatal affricate,tɕ
2779,Romansh,Voiceless postalveolar affricate,tʃ
2780,Romansh,Voiced labiodental fricative,v
2781,Romansh,Voiced dental sibilant fricative,z
2782,Romansh,Voiced postalveolar fricative,ʒ
2783,Romansh,Voiceless glottal fricative,h
2784,Romansh,Voiceless palatal fricative,ç
2785,Romansh,Voiced palatal approximant,j
2786,Romansh,Voiced labial–velar approximant,w
2787,Russian,Voiced bilabial plosive,b
2788,Russian,Voiced dental plosive,d
2789,Russian,Voiced retroflex affricate,dʐ
2790,Russian,Voiced alveolo-palatal affricate,dʑ
2791,Russian,Voiced alveolar affricate,dz
2792,Russian,Voiceless labiodental fricative,f
2793,Russian,Voiced velar plosive,ɡ
2794,Russian,Voiced post-palatal plosive,ɡʲ
2795,Russian,Voiced velar fricative,ɣ
2796,Russian,Voiced post-palatal fricative,ɣʲ
2797,Russian,Voiced palatal approximant,j
2798,Russian,Voiceless velar plosive,k
2799,Russian,Voiceless post-palatal plosive,kʲ
2800,Russian,Voiced alveolar lateral approximant,l
2801,Russian,Voiced bilabial nasal,m
2802,Russian,Voiced dental nasal,n
2803,Russian,Voiceless bilabial plosive,p
2804,Russian,Voiced alveolar trill,r
2805,Russian,Voiceless dental sibilant fricative,s
2806,Russian,Voiceless retroflex fricative,ʂ
2807,Russian,Voiceless alveolo-palatal fricative,ɕː
2808,Russian,Voiceless dental plosive,t
2809,Russian,Voiceless alveolar affricate,ts
2810,Russian,Voiceless retroflex affricate,tʂ
2811,Russian,Voiceless alveolo-palatal affricate,tɕ
2812,Russian,Voiced labiodental fricative,v
2813,Russian,Voiceless velar fricative,x
2814,Russian,Voiceless post-palatal fricative,xʲ
2815,Russian,Voiced dental sibilant fricative,z
2816,Russian,Voiced retroflex fricative,ʐ
2817,Russian,Voiced alveolo-palatal fricative,ʑː
2818,Russian,Voiced velar fricative,ɣ
2819,Russian,Voiceless velar fricative,x
2820,Russian,Voiced velar fricative,ɣ
2821,Russian,Voiced post-palatal fricative,ɣʲ
2822,Russian,Voiceless velar fricative,x
2823,Russian,Voiceless post-palatal fricative,xʲ
2824,Russian,Voiced retroflex fricative,ʐː
2825,Russian,Voiced alveolo-palatal fricative,ʑː
2826,Russian,Voiceless alveolo-palatal fricative,ɕː
2827,Sanskrit,Voiced bilabial plosive,b
2828,Sanskrit,Voiceless alveolo-palatal fricative,ɕ
2829,Sanskrit,Voiced dental plosive,d
2830,Sanskrit,Voiced alveolo-palatal affricate,dʑ
2831,Sanskrit,Voiced retroflex plosive,ɖ
2832,Sanskrit,Voiced velar plosive,ɡ
2833,Sanskrit,Voiced glottal fricative,ɦ
2834,Sanskrit,Voiced palatal approximant,j
2835,Sanskrit,Voiceless velar plosive,k
2836,Sanskrit,Voiced alveolar lateral approximant,l
2837,Sanskrit,Voiced bilabial nasal,m
2838,Sanskrit,Voiced alveolar nasal,n
2839,Sanskrit,Voiced palatal nasal,ɲ
2840,Sanskrit,Voiced retroflex nasal,ɳ
2841,Sanskrit,Voiced velar nasal,ŋ
2842,Sanskrit,Voiceless bilabial plosive,p
2843,Sanskrit,Voiced alveolar trill,r
2844,Sanskrit,Voiceless alveolar fricative,s
2845,Sanskrit,Voiceless retroflex fricative,ʂ
2846,Sanskrit,Voiceless dental plosive,t
2847,Sanskrit,Voiceless retroflex plosive,ʈ
